store_id,region,store_format,date,sales_usd,inventory_turnover,foot_traffic
STORE_11204,East,Express,2024-05-23,25488.72,3.8,1738
STORE_11205,North,Online,2024-08-17,12953.34,3.8,0
STORE_11206,East,Express,2024-01-08,33863.76,2.3,1464
STORE_11207,West,Hypermarket,2024-12-14,48870.5,5.4,1929
STORE_11208,North,Online,2024-04-06,16823.94,2.0,0
STORE_11209,South,Express,2024-12-17,33165.3,4.6,1964
STORE_11210,East,Online,2024-07-05,23937.75,2.7,0
STORE_11211,South,Hypermarket,2024-09-23,35348.32,3.3,1512
STORE_11212,North,Hypermarket,2024-08-09,44398.44,2.6,951
STORE_11213,West,Online,2024-03-12,19084.19,5.3,0
STORE_11214,West,Hypermarket,2024-02-01,33741.41,5.4,1850
STORE_11215,East,Online,2024-03-01,14692.01,3.4,0
STORE_11216,North,Express,2024-01-30,42544.69,3.6,1242
STORE_11217,South,Express,2024-07-27,22676.55,2.4,1062
STORE_11218,East,Hypermarket,2024-04-16,37256.92,4.6,1144
STORE_11219,North,Online,2024-06-19,20605.7,3.9,0
STORE_11220,West,Online,2024-06-09,27057.1,3.1,0
STORE_11221,East,Online,2024-06-30,38070.68,5.6,0
STORE_11222,North,Express,2024-03-11,21136.26,4.8,1726
STORE_11223,South,Hypermarket,2024-10-04,35543.62,4.0,1678
STORE_11224,East,Online,2024-06-28,43402.0,5.5,0
STORE_11225,East,Hypermarket,2024-11-17,10756.13,2.8,1504
STORE_11226,North,Express,2024-09-19,41133.37,5.0,1246
STORE_11227,South,Online,2024-03-17,29902.76,2.7,0
STORE_11228,South,Express,2024-08-20,17360.91,2.7,1488
STORE_11229,West,Hypermarket,2024-05-15,44905.61,4.2,1680
STORE_11230,East,Express,2024-03-01,43637.21,3.0,1163
STORE_11231,North,Online,2024-08-10,16761.92,2.9,0
STORE_11232,North,Hypermarket,2024-01-03,32947.91,4.7,1933
STORE_11233,West,Online,2024-01-24,21828.5,5.6,0
STORE_11234,South,Online,2024-12-20,11945.31,5.3,0
STORE_11235,North,Express,2024-06-20,14657.01,2.1,1830
STORE_11236,North,Hypermarket,2024-06-02,30138.73,5.9,1143
STORE_11237,South,Hypermarket,2024-11-13,41672.58,2.3,990
STORE_11238,East,Express,2024-12-31,40840.04,4.0,768
STORE_11239,South,Express,2024-07-30,23744.55,3.8,1798
STORE_11240,East,Hypermarket,2024-04-19,22885.55,4.2,1279
STORE_11241,West,Hypermarket,2024-12-23,30652.24,3.3,1579
STORE_11242,South,Online,2024-08-25,20730.86,5.6,0
STORE_11243,South,Online,2024-01-07,31926.18,3.3,0
STORE_11244,North,Hypermarket,2024-03-15,38185.95,2.4,529
STORE_11245,North,Hypermarket,2024-03-14,35798.42,5.3,1636
STORE_11246,East,Express,2024-10-19,37514.2,4.4,1303
STORE_11247,North,Online,2024-08-11,22496.62,3.8,0
STORE_11248,North,Hypermarket,2024-12-23,36252.07,3.3,1551
STORE_11249,North,Hypermarket,2024-01-02,42392.0,5.5,1979
STORE_11250,East,Express,2024-09-26,18453.4,3.0,1224
STORE_11251,East,Hypermarket,2024-02-23,40761.72,4.9,1620
STORE_11252,East,Express,2024-08-31,14889.19,5.4,1387
STORE_11253,East,Express,2024-03-03,10825.52,3.6,531
STORE_11254,North,Online,2024-02-17,21186.85,5.7,0
STORE_11255,West,Online,2024-05-11,32503.62,5.5,0
STORE_11256,West,Online,2024-11-04,35881.82,3.1,0
STORE_11257,West,Hypermarket,2024-04-09,41268.33,3.7,664
STORE_11258,West,Online,2024-07-17,18963.88,2.6,0
STORE_11259,South,Online,2024-10-15,34133.24,4.5,0
STORE_11260,South,Hypermarket,2024-01-31,38643.49,5.6,882
STORE_11261,West,Online,2024-10-28,11980.39,5.9,0
STORE_11262,West,Online,2024-03-18,45238.7,3.0,0
STORE_11263,West,Online,2024-05-05,40926.68,5.3,0
STORE_11264,North,Express,2024-02-15,46309.83,5.2,718
STORE_11265,North,Express,2024-08-06,11584.31,4.1,723
STORE_11266,West,Hypermarket,2024-01-05,17199.89,3.9,1731
STORE_11267,North,Online,2024-11-08,45731.78,4.7,0
STORE_11268,North,Online,2024-09-28,14685.15,2.3,0
STORE_11269,South,Hypermarket,2024-07-27,41589.13,5.2,780
STORE_11270,North,Express,2024-02-18,38457.77,2.9,693
STORE_11271,North,Online,2024-12-09,42798.41,4.2,0
STORE_11272,North,Hypermarket,2024-01-30,48680.56,5.2,1864
STORE_11273,South,Express,2024-05-19,14020.87,3.5,906
STORE_11274,South,Online,2024-05-28,14871.71,4.9,0
STORE_11275,East,Online,2024-05-31,30674.9,2.5,0
STORE_11276,East,Online,2024-08-12,41468.67,2.4,0
STORE_11277,East,Hypermarket,2024-02-19,21438.91,4.8,1486
STORE_11278,West,Online,2024-04-18,11318.28,4.6,0
STORE_11279,South,Express,2024-04-17,39461.53,3.3,820
STORE_11280,East,Express,2024-04-25,37904.0,2.6,900
STORE_11281,North,Online,2024-05-18,49333.45,4.8,0
STORE_11282,South,Hypermarket,2024-05-08,49857.6,4.8,1807
STORE_11283,West,Hypermarket,2024-02-18,10145.85,4.9,559
STORE_11284,North,Express,2024-10-28,10625.48,2.7,830
STORE_11285,North,Online,2024-11-03,11545.6,5.4,0
STORE_11286,North,Express,2024-02-27,23809.65,2.9,634
STORE_11287,North,Online,2024-03-10,24846.62,3.5,0
STORE_11288,South,Hypermarket,2024-08-17,15572.86,2.1,1689
STORE_11289,South,Online,2024-06-26,47582.49,2.1,0
STORE_11290,North,Hypermarket,2024-06-28,30903.62,3.9,1606
STORE_11291,West,Express,2024-10-04,19170.33,3.2,977
STORE_11292,South,Hypermarket,2024-01-20,22886.48,2.9,920
STORE_11293,West,Online,2024-05-07,21612.72,2.3,0
STORE_11294,West,Express,2024-04-08,42765.68,3.1,1903
STORE_11295,West,Online,2024-09-21,24328.63,4.0,0
STORE_11296,East,Express,2024-10-13,26469.11,4.8,1452
STORE_11297,West,Online,2024-08-17,26485.41,5.3,0
STORE_11298,North,Hypermarket,2024-03-01,21781.27,4.2,1751
STORE_11299,South,Online,2024-08-23,49595.48,2.0,0
STORE_11300,West,Online,2024-06-01,31744.61,2.2,0
STORE_11301,North,Hypermarket,2024-02-16,32359.4,2.5,879
STORE_11302,West,Online,2024-04-08,35656.96,4.0,0
STORE_11303,South,Hypermarket,2024-11-12,38205.16,2.7,1332
STORE_11304,South,Online,2024-12-24,10688.0,4.6,0
STORE_11305,North,Hypermarket,2024-05-06,28062.79,5.0,1649
STORE_11306,South,Online,2024-02-28,22550.37,5.6,0
STORE_11307,North,Express,2024-09-15,47960.36,3.1,1280
STORE_11308,South,Hypermarket,2024-08-22,19031.59,4.3,1809
STORE_11309,South,Hypermarket,2024-12-12,25725.81,3.4,1004
STORE_11310,South,Hypermarket,2024-08-07,43948.01,2.9,1908
STORE_11311,West,Online,2024-04-08,49984.43,5.8,0
STORE_11312,West,Express,2024-04-18,43511.87,5.5,1356
STORE_11313,North,Hypermarket,2024-05-28,15882.01,5.4,1936
STORE_11314,North,Online,2024-01-24,37593.65,5.0,0
STORE_11315,East,Hypermarket,2024-05-11,13444.24,2.6,1331
STORE_11316,South,Express,2024-02-11,24950.07,3.9,1185
STORE_11317,East,Online,2024-09-16,35085.91,5.7,0
STORE_11318,South,Hypermarket,2024-02-26,37169.91,5.4,1484
STORE_11319,West,Online,2024-11-04,11102.31,3.7,0
STORE_11320,West,Online,2024-07-31,36019.03,4.1,0
STORE_11321,East,Online,2024-03-15,49650.75,3.1,0
STORE_11322,South,Express,2024-09-27,25035.96,4.4,810
STORE_11323,South,Online,2024-09-24,19441.72,4.8,0
STORE_11324,South,Online,2024-05-02,41659.77,2.2,0
STORE_11325,East,Online,2024-07-26,18389.99,3.9,0
STORE_11326,North,Hypermarket,2024-11-15,43879.37,3.7,1734
STORE_11327,East,Express,2024-09-14,43721.01,5.5,940
STORE_11328,South,Hypermarket,2024-09-18,23714.01,2.1,571
STORE_11329,East,Express,2024-11-24,48127.32,4.1,1451
STORE_11330,East,Online,2024-12-27,46679.54,4.3,0
STORE_11331,North,Hypermarket,2024-03-30,19801.4,2.3,657
STORE_11332,South,Express,2024-05-21,31343.63,2.4,816
STORE_11333,South,Express,2024-05-28,27350.35,5.4,1380
STORE_11334,South,Online,2024-12-25,38713.51,2.1,0
STORE_11335,East,Online,2024-03-30,46051.87,4.7,0
STORE_11336,West,Hypermarket,2024-02-08,24917.45,5.7,1942
STORE_11337,North,Online,2024-12-29,22954.32,2.1,0
STORE_11338,North,Online,2024-10-12,13765.6,4.2,0
STORE_11339,South,Online,2024-01-31,48638.41,3.6,0
STORE_11340,West,Hypermarket,2024-06-21,32703.37,4.1,1988
STORE_11341,West,Online,2024-02-06,21507.36,2.8,0
STORE_11342,North,Express,2024-07-27,46151.52,5.6,975
STORE_11343,West,Express,2024-05-30,28049.36,4.1,1467
STORE_11344,East,Hypermarket,2024-04-09,24511.39,5.6,1947
STORE_11345,North,Hypermarket,2024-05-08,19251.04,3.7,1735
STORE_11346,South,Hypermarket,2024-11-30,15793.95,3.7,919
STORE_11347,East,Express,2024-09-29,11564.55,3.4,1622
STORE_11348,North,Express,2024-06-17,20621.71,2.4,1855
STORE_11349,South,Hypermarket,2024-04-28,23799.64,4.9,1550
STORE_11350,West,Hypermarket,2024-01-27,24129.26,2.8,1956
STORE_11351,East,Online,2024-09-07,45847.37,3.6,0
STORE_11352,East,Hypermarket,2024-11-05,29878.6,2.3,623
STORE_11353,West,Express,2024-02-07,11522.67,2.7,935
STORE_11354,East,Hypermarket,2024-10-23,45818.56,4.8,1185
STORE_11355,North,Online,2024-05-21,36029.56,2.1,0
STORE_11356,West,Express,2024-04-12,48242.73,2.2,714
STORE_11357,South,Express,2024-05-18,34536.89,3.9,1554
STORE_11358,North,Online,2024-01-20,34758.55,2.5,0
STORE_11359,South,Express,2024-04-04,19356.42,3.1,523
STORE_11360,North,Hypermarket,2024-03-17,14037.7,2.7,1387
STORE_11361,North,Online,2024-01-12,15282.9,3.3,0
STORE_11362,South,Online,2024-12-13,46398.28,3.1,0
STORE_11363,North,Online,2024-12-29,20130.38,6.0,0
STORE_11364,South,Hypermarket,2024-05-25,45431.63,2.2,839
STORE_11365,South,Hypermarket,2024-04-25,43254.93,3.5,1339
STORE_11366,South,Express,2024-03-18,45225.59,3.9,1763
STORE_11367,North,Express,2024-09-28,16176.73,2.4,1249
STORE_11368,North,Online,2024-10-18,21441.61,3.2,0
STORE_11369,South,Online,2024-07-29,31269.2,5.6,0
STORE_11370,South,Hypermarket,2024-07-18,27459.6,5.6,1289
STORE_11371,North,Hypermarket,2024-03-27,11184.21,3.3,1150
STORE_11372,North,Online,2024-02-18,39353.09,3.4,0
STORE_11373,West,Express,2024-07-09,39034.28,5.8,1661
STORE_11374,East,Hypermarket,2024-05-18,14046.9,4.8,1056
STORE_11375,North,Online,2024-04-10,10613.66,3.0,0
STORE_11376,South,Online,2024-08-01,41633.52,3.1,0
STORE_11377,East,Online,2024-05-27,43466.99,3.6,0
STORE_11378,West,Express,2024-10-20,33314.26,5.8,1550
STORE_11379,South,Hypermarket,2024-03-07,19044.38,2.8,1105
STORE_11380,North,Express,2024-12-20,16863.09,2.2,1872
STORE_11381,East,Online,2024-04-11,13790.72,2.1,0
STORE_11382,West,Online,2024-09-20,47836.21,4.2,0
STORE_11383,East,Online,2024-02-25,48381.9,5.8,0
STORE_11384,West,Online,2024-09-24,30720.14,5.3,0
STORE_11385,North,Hypermarket,2024-08-30,22079.36,4.9,918
STORE_11386,West,Online,2024-08-22,15599.63,5.7,0
STORE_11387,West,Hypermarket,2024-09-14,38427.16,4.8,1308
STORE_11388,East,Hypermarket,2024-08-23,31505.42,5.2,975
STORE_11389,North,Express,2024-06-18,11612.96,5.3,1377
STORE_11390,South,Online,2024-10-01,44476.35,2.8,0
STORE_11391,East,Express,2024-08-03,13282.13,5.4,1962
STORE_11392,West,Express,2024-12-28,17440.94,4.7,1105
STORE_11393,West,Online,2024-09-24,42693.22,2.5,0
STORE_11394,North,Hypermarket,2024-03-03,15195.69,4.0,1214
STORE_11395,East,Express,2024-02-25,24806.1,6.0,1528
STORE_11396,East,Hypermarket,2024-12-16,11955.28,2.3,1100
STORE_11397,North,Hypermarket,2024-06-23,13199.27,2.4,1664
STORE_11398,North,Hypermarket,2024-04-09,17095.55,5.4,517
STORE_11399,South,Online,2024-11-23,33445.72,4.6,0
STORE_11400,North,Online,2024-04-11,12544.16,4.5,0
STORE_11401,South,Express,2024-04-20,30512.62,5.9,1655
STORE_11402,South,Hypermarket,2024-08-23,29098.3,3.5,1558
STORE_11403,South,Online,2024-06-16,46392.88,2.6,0
STORE_11404,East,Online,2024-03-29,16653.81,5.1,0
STORE_11405,North,Online,2024-10-19,25561.39,2.9,0
STORE_11406,West,Express,2024-08-02,29154.03,3.9,855
STORE_11407,North,Hypermarket,2024-06-24,38337.3,4.3,801
STORE_11408,North,Express,2024-03-27,21145.22,5.6,1280
STORE_11409,South,Online,2024-11-01,40575.45,2.5,0
STORE_11410,South,Express,2024-01-28,27759.44,5.5,1526
STORE_11411,East,Hypermarket,2024-09-25,32846.22,2.2,1042
STORE_11412,East,Online,2024-11-20,44964.32,2.6,0
STORE_11413,South,Hypermarket,2024-05-14,25723.85,4.3,585
STORE_11414,East,Express,2024-12-17,48342.38,2.2,1162
STORE_11415,North,Express,2024-12-04,32588.77,4.1,1289
STORE_11416,North,Online,2024-06-15,14841.99,5.7,0
STORE_11417,South,Online,2024-03-14,14758.52,4.8,0
STORE_11418,East,Online,2024-10-23,32325.2,3.2,0
STORE_11419,South,Express,2024-10-02,22743.8,3.6,1168
STORE_11420,South,Express,2024-10-06,26366.0,3.6,792
STORE_11421,West,Hypermarket,2024-07-17,26481.77,2.7,1613
STORE_11422,East,Hypermarket,2024-01-13,21277.82,6.0,523
STORE_11423,East,Express,2024-02-19,10952.29,4.5,1453
STORE_11424,East,Hypermarket,2024-09-07,12662.04,4.2,877
STORE_11425,West,Online,2024-12-02,24317.71,5.3,0
STORE_11426,North,Online,2024-04-13,14914.65,2.6,0
STORE_11427,West,Hypermarket,2024-12-31,18305.96,4.1,1572
STORE_11428,South,Online,2024-07-11,11414.74,4.8,0
STORE_11429,West,Online,2024-02-24,21843.1,4.6,0
STORE_11430,West,Express,2024-05-19,24981.6,4.9,963
STORE_11431,South,Hypermarket,2024-12-24,34325.47,5.5,1736
STORE_11432,South,Express,2024-01-16,31663.71,4.5,630
STORE_11433,North,Express,2024-12-23,10927.27,3.6,1871
STORE_11434,West,Online,2024-03-12,46838.09,4.3,0
STORE_11435,West,Hypermarket,2024-08-15,42455.42,4.2,1738
STORE_11436,North,Online,2024-05-09,21547.86,3.1,0
STORE_11437,East,Online,2024-08-01,33332.52,2.3,0
STORE_11438,North,Online,2024-10-03,39381.14,3.4,0
STORE_11439,North,Express,2024-09-22,29126.46,2.6,1556
STORE_11440,East,Hypermarket,2024-02-29,22889.68,2.9,669
STORE_11441,North,Online,2024-05-11,46293.86,2.7,0
STORE_11442,South,Online,2024-08-18,36336.64,3.5,0
STORE_11443,West,Express,2024-06-11,46010.65,4.4,1048
STORE_11444,East,Express,2024-06-12,11208.94,3.4,1251
STORE_11445,South,Hypermarket,2024-01-28,26694.46,3.4,730
STORE_11446,South,Online,2024-12-21,28841.9,5.1,0
STORE_11447,West,Hypermarket,2024-04-24,47485.71,5.8,562
STORE_11448,South,Hypermarket,2024-06-18,24273.36,2.2,1854
STORE_11449,North,Express,2024-09-20,10436.5,2.7,1217
STORE_11450,North,Express,2024-03-10,41362.45,5.8,1311
STORE_11451,South,Hypermarket,2024-03-20,14349.65,4.0,1647
STORE_11452,North,Hypermarket,2024-03-17,47155.64,5.8,630
STORE_11453,North,Online,2024-04-11,24750.4,2.4,0
STORE_11454,South,Express,2024-01-22,16717.9,4.1,1211
STORE_11455,South,Express,2024-05-17,20102.22,5.7,1773
STORE_11456,East,Online,2024-12-15,15082.94,3.3,0
STORE_11457,West,Online,2024-05-10,32775.94,2.8,0
STORE_11458,West,Online,2024-09-06,23884.34,4.5,0
STORE_11459,East,Express,2024-06-01,42354.75,2.2,1774
STORE_11460,East,Express,2024-08-15,49066.75,3.8,866
STORE_11461,West,Express,2024-02-11,14300.67,5.2,1522
STORE_11462,East,Express,2024-02-28,37601.06,4.5,1309
STORE_11463,North,Online,2024-03-14,19481.94,3.9,0
STORE_11464,West,Express,2024-03-07,23639.51,3.3,805
STORE_11465,West,Express,2024-12-19,14466.68,4.6,654
STORE_11466,West,Express,2024-12-10,35234.67,5.1,699
STORE_11467,South,Online,2024-03-19,47058.41,2.6,0
STORE_11468,South,Express,2024-08-23,42028.37,6.0,629
STORE_11469,West,Express,2024-07-10,22391.59,4.1,1015
STORE_11470,South,Express,2024-07-27,15460.19,4.5,1063
STORE_11471,West,Online,2024-02-03,49740.92,3.1,0
STORE_11472,South,Hypermarket,2024-02-01,36945.06,3.7,1402
STORE_11473,East,Hypermarket,2024-10-02,32970.18,2.4,1911
STORE_11474,West,Express,2024-07-09,40992.74,4.7,677
STORE_11475,West,Express,2024-10-19,35134.4,4.4,1618
STORE_11476,East,Express,2024-06-11,26589.88,3.4,1806
STORE_11477,North,Hypermarket,2024-03-24,32563.56,3.3,859
STORE_11478,South,Hypermarket,2024-12-14,17586.66,3.4,1418
STORE_11479,East,Online,2024-07-08,21986.67,2.3,0
STORE_11480,East,Hypermarket,2024-05-06,22285.01,5.9,905
STORE_11481,North,Express,2024-08-08,28353.52,5.4,1166
STORE_11482,East,Hypermarket,2024-05-28,49507.65,3.0,1896
STORE_11483,West,Express,2024-03-19,17469.48,3.7,1976
STORE_11484,East,Express,2024-07-04,31968.5,5.2,1346
STORE_11485,South,Hypermarket,2024-05-08,33431.79,3.5,1021
STORE_11486,North,Hypermarket,2024-01-25,29282.42,5.4,980
STORE_11487,East,Online,2024-01-12,33796.12,5.7,0
STORE_11488,East,Hypermarket,2024-11-16,31734.89,3.8,699
STORE_11489,South,Express,2024-06-21,35402.68,3.2,1691
STORE_11490,South,Hypermarket,2024-06-10,23511.48,3.5,1980
STORE_11491,East,Express,2024-01-19,14348.0,5.5,787
STORE_11492,East,Hypermarket,2024-02-21,44224.22,2.5,1841
STORE_11493,East,Express,2024-03-08,40563.51,3.6,580
STORE_11494,South,Online,2024-04-23,40242.76,5.6,0
STORE_11495,East,Express,2024-08-22,18061.17,2.1,1754
STORE_11496,South,Hypermarket,2024-01-18,45600.74,3.3,535
STORE_11497,West,Hypermarket,2024-01-29,37666.32,3.1,831
STORE_11498,East,Express,2024-05-27,32269.23,2.8,500
STORE_11499,West,Online,2024-06-10,12250.64,3.9,0
STORE_11500,North,Online,2024-03-29,12485.71,4.2,0
STORE_11501,East,Online,2024-08-18,30792.85,4.5,0
STORE_11502,North,Hypermarket,2024-07-03,33799.71,3.5,1252
STORE_11503,East,Express,2024-01-07,34836.24,2.8,1752
STORE_11504,West,Online,2024-10-17,16195.35,4.8,0
STORE_11505,West,Hypermarket,2024-03-18,41532.75,5.7,1121
STORE_11506,North,Online,2024-06-05,19374.48,4.0,0
STORE_11507,West,Express,2024-11-02,16249.51,3.5,1685
STORE_11508,East,Hypermarket,2024-01-28,43814.88,3.8,509
STORE_11509,West,Express,2024-03-29,45250.24,5.6,1966
STORE_11510,West,Express,2024-11-29,25871.13,2.7,1813
STORE_11511,South,Online,2024-05-30,13305.65,2.6,0
STORE_11512,North,Online,2024-04-02,33411.66,4.0,0
STORE_11513,West,Express,2024-11-10,44579.76,5.9,1687
STORE_11514,East,Online,2024-02-13,38623.98,4.2,0
STORE_11515,East,Hypermarket,2024-07-30,12828.31,3.1,1271
STORE_11516,East,Express,2024-08-21,46550.35,2.1,1177
STORE_11517,East,Online,2024-01-07,32896.44,2.6,0
STORE_11518,South,Hypermarket,2024-12-13,32639.81,2.4,1660
STORE_11519,South,Online,2024-12-06,38406.97,5.0,0
STORE_11520,East,Online,2024-11-22,24923.83,5.5,0
STORE_11521,East,Online,2024-12-10,12547.64,5.9,0
STORE_11522,North,Online,2024-04-28,17931.56,4.4,0
STORE_11523,East,Hypermarket,2024-02-17,33204.32,5.3,995
STORE_11524,North,Online,2024-08-21,35975.33,4.1,0
STORE_11525,North,Online,2024-07-27,30854.61,2.9,0
STORE_11526,West,Hypermarket,2024-09-20,47985.37,5.4,1605
STORE_11527,South,Express,2024-04-02,43374.01,2.6,1724
STORE_11528,South,Online,2024-03-12,42511.58,2.6,0
STORE_11529,East,Hypermarket,2024-09-24,27070.43,2.2,1258
STORE_11530,South,Express,2024-12-07,36424.39,2.9,1600
STORE_11531,East,Hypermarket,2024-07-13,46353.26,2.3,1742
STORE_11532,North,Express,2024-10-20,46997.81,5.2,1002
STORE_11533,North,Online,2024-09-27,40289.04,4.2,0
STORE_11534,East,Express,2024-04-16,48709.22,3.5,1383
STORE_11535,East,Hypermarket,2024-05-04,35078.57,5.6,1748
STORE_11536,West,Online,2024-11-28,36004.6,4.0,0
STORE_11537,East,Express,2024-03-02,39282.99,3.4,503
STORE_11538,South,Hypermarket,2024-03-16,27333.59,3.5,1822
STORE_11539,West,Hypermarket,2024-05-28,33702.7,2.7,1671
STORE_11540,South,Hypermarket,2024-12-21,37269.0,4.0,1766
STORE_11541,East,Hypermarket,2024-04-24,32554.21,3.7,1085
STORE_11542,South,Online,2024-09-14,33128.07,3.5,0
STORE_11543,South,Hypermarket,2024-04-02,28099.56,5.3,930
STORE_11544,North,Online,2024-02-12,27267.52,4.7,0
STORE_11545,East,Online,2024-08-22,45891.62,3.4,0
STORE_11546,West,Hypermarket,2024-12-24,43601.07,2.7,1280
STORE_11547,South,Express,2024-01-10,40029.41,4.4,1460
STORE_11548,East,Express,2024-08-06,34722.93,5.1,1400
STORE_11549,East,Express,2024-09-26,49263.17,5.2,867
STORE_11550,East,Online,2024-01-05,21303.58,4.7,0
STORE_11551,North,Hypermarket,2024-10-18,20391.51,4.4,1820
STORE_11552,West,Express,2024-02-25,48568.99,2.1,1531
STORE_11553,West,Hypermarket,2024-10-09,48204.18,2.7,1024
STORE_11554,North,Online,2024-10-23,22431.62,3.6,0
STORE_11555,East,Hypermarket,2024-12-26,23271.61,5.0,1046
STORE_11556,West,Express,2024-05-28,15650.1,2.0,1747
STORE_11557,South,Express,2024-03-06,34573.85,5.7,723
STORE_11558,East,Hypermarket,2024-03-04,27055.94,3.6,840
STORE_11559,South,Express,2024-01-31,22306.7,3.9,1810
STORE_11560,East,Online,2024-10-31,30675.21,2.0,0
STORE_11561,North,Hypermarket,2024-05-11,18084.88,3.1,825
STORE_11562,East,Online,2024-04-28,23275.86,5.9,0
STORE_11563,West,Online,2024-01-16,14272.49,3.9,0
STORE_11564,West,Online,2024-10-25,28540.09,2.6,0
STORE_11565,North,Hypermarket,2024-09-22,12331.74,3.0,1331
STORE_11566,North,Online,2024-01-27,38170.76,4.4,0
STORE_11567,South,Hypermarket,2024-09-26,21625.28,2.4,1888
STORE_11568,West,Hypermarket,2024-06-15,25051.04,3.2,1878
STORE_11569,South,Hypermarket,2024-07-25,28159.06,5.2,1815
STORE_11570,South,Express,2024-12-01,17471.32,4.9,1626
STORE_11571,South,Express,2024-01-04,15046.22,2.5,1580
STORE_11572,South,Express,2024-10-10,22222.04,2.9,1847
STORE_11573,East,Hypermarket,2024-07-09,41591.23,4.8,1523
STORE_11574,West,Express,2024-05-28,12036.17,3.9,1926
STORE_11575,North,Hypermarket,2024-10-07,25799.74,2.7,1009
STORE_11576,South,Online,2024-10-09,25290.47,5.7,0
STORE_11577,West,Hypermarket,2024-05-14,48857.97,4.8,1442
STORE_11578,West,Online,2024-07-11,46366.45,2.7,0
STORE_11579,South,Online,2024-11-19,23597.69,5.1,0
STORE_11580,North,Online,2024-06-11,10201.93,3.6,0
STORE_11581,South,Express,2024-10-18,43349.95,4.9,1550
STORE_11582,South,Online,2024-01-10,48254.41,3.6,0
STORE_11583,East,Hypermarket,2024-09-24,39105.34,2.1,545
STORE_11584,South,Hypermarket,2024-06-24,46207.75,5.2,1812
STORE_11585,North,Express,2024-08-05,19780.28,4.9,1249
STORE_11586,West,Online,2024-12-19,30186.69,2.8,0
STORE_11587,East,Online,2024-04-11,29090.8,2.2,0
STORE_11588,South,Express,2024-08-02,36846.7,2.8,1329
STORE_11589,West,Online,2024-08-15,32574.7,2.4,0
STORE_11590,North,Hypermarket,2024-01-01,36967.74,3.6,1952
STORE_11591,South,Hypermarket,2024-05-23,30524.13,2.2,1671
STORE_11592,East,Express,2024-07-14,17565.99,4.5,530
STORE_11593,East,Online,2024-10-15,17488.03,2.3,0
STORE_11594,East,Online,2024-04-29,29366.19,4.1,0
STORE_11595,West,Express,2024-09-26,23586.41,5.3,1956
STORE_11596,North,Express,2024-10-25,47286.34,5.2,1527
STORE_11597,North,Online,2024-04-12,40202.31,6.0,0
STORE_11598,East,Express,2024-02-15,22886.96,4.3,1418
STORE_11599,West,Hypermarket,2024-07-05,28907.53,5.8,1401
STORE_11600,East,Online,2024-06-08,14736.8,2.1,0
STORE_11601,South,Hypermarket,2024-06-09,46573.27,5.6,695
STORE_11602,West,Online,2024-04-23,48416.56,4.5,0
STORE_11603,East,Online,2024-05-26,22837.36,4.3,0
STORE_11604,North,Express,2024-07-18,41037.89,2.0,1461
STORE_11605,South,Online,2024-06-16,18581.27,3.4,0
STORE_11606,North,Express,2024-12-22,30266.84,4.8,957
STORE_11607,North,Express,2024-04-21,36087.11,6.0,1089
STORE_11608,South,Online,2024-06-08,32023.34,2.9,0
STORE_11609,South,Online,2024-06-09,49537.56,2.8,0
STORE_11610,North,Hypermarket,2024-07-25,42071.06,3.8,1507
STORE_11611,North,Hypermarket,2024-04-17,35817.81,4.7,1377
STORE_11612,West,Online,2024-02-20,47166.73,5.5,0
STORE_11613,South,Online,2024-08-27,13062.3,5.4,0
STORE_11614,North,Hypermarket,2024-05-04,27035.36,2.9,1688
STORE_11615,West,Online,2024-11-07,38490.22,2.3,0
STORE_11616,North,Hypermarket,2024-03-29,11204.51,4.2,1140
STORE_11617,North,Online,2024-03-17,44785.31,3.8,0
STORE_11618,South,Express,2024-08-17,28548.96,3.5,1689
STORE_11619,East,Express,2024-03-14,47072.83,5.8,966
STORE_11620,North,Hypermarket,2024-11-15,30687.57,5.7,927
STORE_11621,South,Express,2024-03-10,12136.49,2.9,974
STORE_11622,North,Online,2024-06-14,40077.86,5.5,0
STORE_11623,North,Hypermarket,2024-01-04,40424.74,4.3,908
STORE_11624,North,Hypermarket,2024-05-11,34741.73,5.9,601
STORE_11625,South,Express,2024-10-16,23935.52,4.0,1596
STORE_11626,South,Hypermarket,2024-02-06,19903.88,4.2,1775
STORE_11627,South,Hypermarket,2024-07-01,12888.29,2.5,1661
STORE_11628,West,Express,2024-08-03,16258.87,4.3,570
STORE_11629,East,Express,2024-01-06,20113.62,2.1,1724
STORE_11630,East,Hypermarket,2024-02-28,20661.04,2.5,1901
STORE_11631,South,Online,2024-08-01,15394.08,5.1,0
STORE_11632,East,Online,2024-07-26,34282.65,3.1,0
STORE_11633,West,Online,2024-02-03,46278.88,2.4,0
STORE_11634,North,Online,2024-04-16,25479.43,2.2,0
STORE_11635,West,Online,2024-01-08,42297.81,5.6,0
STORE_11636,East,Express,2024-11-02,36127.24,2.2,1624
STORE_11637,West,Online,2024-03-18,11746.07,3.7,0
STORE_11638,South,Online,2024-09-09,25883.12,3.5,0
STORE_11639,East,Express,2024-10-27,30005.65,4.4,1434
STORE_11640,West,Online,2024-03-14,21523.7,4.3,0
STORE_11641,South,Express,2024-11-24,33974.87,5.3,1376
STORE_11642,West,Hypermarket,2024-12-18,33312.0,4.3,1342
STORE_11643,West,Hypermarket,2024-06-04,17284.61,5.0,1362
