alert_id,store_id,sku_id,category,stock_level,threshold,markdown_recommended,date
ALERT_4346,STORE_011,SKU_Snacks_726,Cereals,182,122,True,2024-06-23
ALERT_4347,STORE_056,SKU_Beverages_526,Snacks,353,98,True,2024-09-24
ALERT_4348,STORE_080,SKU_Snacks_153,Beverages,209,92,True,2024-01-13
ALERT_4349,STORE_064,SKU_Snacks_241,Snacks,385,126,True,2024-10-19
ALERT_4350,STORE_028,SKU_Cereals_525,Cereals,106,138,False,2024-12-27
ALERT_4351,STORE_090,SKU_Beverages_119,Snacks,497,84,True,2024-02-19
ALERT_4352,STORE_029,SKU_Snacks_561,Beverages,252,91,True,2024-12-23
ALERT_4353,STORE_075,SKU_Cereals_362,Beverages,336,102,True,2024-11-10
ALERT_4354,STORE_070,SKU_Beverages_876,Cereals,307,143,True,2024-12-25
ALERT_4355,STORE_027,SKU_Snacks_150,Cereals,299,93,True,2024-08-03
ALERT_4356,STORE_085,SKU_Snacks_384,Beverages,131,101,True,2024-07-08
ALERT_4357,STORE_042,SKU_Beverages_174,Snacks,424,113,True,2024-09-29
ALERT_4358,STORE_072,SKU_Snacks_349,Cereals,126,120,True,2024-05-22
ALERT_4359,STORE_041,SKU_Beverages_998,Beverages,95,128,False,2024-02-21
ALERT_4360,STORE_067,SKU_Snacks_187,Beverages,440,145,True,2024-06-17
ALERT_4361,STORE_026,SKU_Beverages_713,Beverages,427,86,True,2024-08-10
ALERT_4362,STORE_096,SKU_Cereals_871,Beverages,118,92,True,2024-10-12
ALERT_4363,STORE_093,SKU_Cereals_357,Beverages,249,132,True,2024-03-21
ALERT_4364,STORE_086,SKU_Snacks_495,Cereals,322,107,True,2024-09-18
ALERT_4365,STORE_052,SKU_Cereals_724,Snacks,126,96,True,2024-05-01
ALERT_4366,STORE_007,SKU_Snacks_583,Snacks,147,108,True,2024-02-08
ALERT_4367,STORE_011,SKU_Snacks_894,Beverages,94,143,False,2024-10-08
ALERT_4368,STORE_024,SKU_Beverages_707,Snacks,68,89,False,2024-04-21
ALERT_4369,STORE_073,SKU_Beverages_973,Snacks,345,114,True,2024-10-19
ALERT_4370,STORE_041,SKU_Beverages_985,Beverages,108,84,True,2024-01-04
ALERT_4371,STORE_052,SKU_Snacks_511,Snacks,107,80,True,2024-05-21
ALERT_4372,STORE_055,SKU_Beverages_916,Beverages,142,114,True,2024-03-24
ALERT_4373,STORE_016,SKU_Cereals_292,Beverages,482,118,True,2024-03-18
ALERT_4374,STORE_041,SKU_Cereals_677,Cereals,263,94,True,2024-06-29
ALERT_4375,STORE_058,SKU_Snacks_925,Snacks,321,147,True,2024-07-09
ALERT_4376,STORE_087,SKU_Cereals_201,Cereals,237,91,True,2024-12-22
ALERT_4377,STORE_006,SKU_Cereals_260,Cereals,481,86,True,2024-03-10
ALERT_4378,STORE_058,SKU_Snacks_706,Beverages,76,90,False,2024-11-12
ALERT_4379,STORE_065,SKU_Cereals_349,Snacks,147,105,True,2024-11-02
ALERT_4380,STORE_072,SKU_Cereals_986,Beverages,380,94,True,2024-10-31
ALERT_4381,STORE_066,SKU_Snacks_841,Snacks,324,130,True,2024-03-18
ALERT_4382,STORE_068,SKU_Beverages_270,Snacks,267,87,True,2024-10-27
ALERT_4383,STORE_056,SKU_Snacks_730,Cereals,62,144,False,2024-05-16
ALERT_4384,STORE_018,SKU_Beverages_758,Cereals,195,123,True,2024-12-01
ALERT_4385,STORE_020,SKU_Snacks_926,Snacks,280,150,True,2024-05-11
ALERT_4386,STORE_079,SKU_Snacks_842,Beverages,264,110,True,2024-07-05
ALERT_4387,STORE_039,SKU_Cereals_939,Cereals,419,82,True,2024-08-17
ALERT_4388,STORE_057,SKU_Beverages_862,Snacks,344,123,True,2024-08-18
ALERT_4389,STORE_088,SKU_Snacks_277,Cereals,323,104,True,2024-12-28
ALERT_4390,STORE_038,SKU_Snacks_221,Snacks,388,145,True,2024-11-29
ALERT_4391,STORE_062,SKU_Snacks_955,Beverages,109,89,True,2024-11-23
ALERT_4392,STORE_054,SKU_Snacks_520,Beverages,300,122,True,2024-01-19
ALERT_4393,STORE_065,SKU_Snacks_496,Snacks,419,128,True,2024-08-05
ALERT_4394,STORE_066,SKU_Cereals_628,Cereals,68,121,False,2024-10-30
ALERT_4395,STORE_059,SKU_Snacks_742,Beverages,476,94,True,2024-11-11
ALERT_4396,STORE_017,SKU_Cereals_258,Beverages,286,125,True,2024-03-28
ALERT_4397,STORE_050,SKU_Snacks_479,Cereals,79,108,False,2024-03-29
ALERT_4398,STORE_093,SKU_Beverages_630,Beverages,273,146,True,2024-08-30
ALERT_4399,STORE_037,SKU_Cereals_355,Cereals,274,106,True,2024-04-15
ALERT_4400,STORE_062,SKU_Beverages_965,Cereals,212,136,True,2024-11-26
ALERT_4401,STORE_079,SKU_Beverages_311,Cereals,242,102,True,2024-07-15
ALERT_4402,STORE_063,SKU_Beverages_394,Snacks,341,102,True,2024-05-31
ALERT_4403,STORE_068,SKU_Beverages_515,Beverages,263,116,True,2024-03-12
ALERT_4404,STORE_047,SKU_Snacks_145,Beverages,92,128,False,2024-02-16
ALERT_4405,STORE_061,SKU_Cereals_994,Cereals,448,118,True,2024-11-02
ALERT_4406,STORE_060,SKU_Cereals_480,Cereals,363,118,True,2024-07-14
ALERT_4407,STORE_044,SKU_Snacks_758,Cereals,164,106,True,2024-02-21
ALERT_4408,STORE_059,SKU_Cereals_993,Beverages,292,112,True,2024-11-21
ALERT_4409,STORE_049,SKU_Cereals_813,Snacks,206,95,True,2024-09-07
ALERT_4410,STORE_096,SKU_Snacks_286,Cereals,429,96,True,2024-04-30
ALERT_4411,STORE_059,SKU_Snacks_621,Beverages,387,102,True,2024-04-20
ALERT_4412,STORE_001,SKU_Cereals_706,Snacks,450,139,True,2024-03-16
ALERT_4413,STORE_082,SKU_Beverages_636,Cereals,158,140,True,2024-01-22
ALERT_4414,STORE_004,SKU_Snacks_692,Cereals,55,117,False,2024-11-14
ALERT_4415,STORE_081,SKU_Beverages_374,Cereals,480,145,True,2024-06-14
ALERT_4416,STORE_071,SKU_Beverages_585,Cereals,266,134,True,2024-10-09
ALERT_4417,STORE_039,SKU_Beverages_937,Beverages,116,129,False,2024-12-02
ALERT_4418,STORE_059,SKU_Cereals_461,Cereals,332,140,True,2024-07-03
ALERT_4419,STORE_086,SKU_Snacks_741,Cereals,424,112,True,2024-03-12
ALERT_4420,STORE_093,SKU_Cereals_600,Beverages,127,115,True,2024-03-05
ALERT_4421,STORE_070,SKU_Beverages_499,Beverages,407,87,True,2024-05-13
ALERT_4422,STORE_086,SKU_Snacks_665,Beverages,238,103,True,2024-05-30
ALERT_4423,STORE_021,SKU_Beverages_882,Snacks,211,129,True,2024-04-05
ALERT_4424,STORE_090,SKU_Cereals_315,Snacks,348,112,True,2024-04-21
ALERT_4425,STORE_018,SKU_Cereals_202,Cereals,82,89,False,2024-12-08
ALERT_4426,STORE_064,SKU_Snacks_480,Beverages,185,150,True,2024-01-07
ALERT_4427,STORE_010,SKU_Snacks_330,Cereals,87,121,False,2024-12-28
ALERT_4428,STORE_062,SKU_Cereals_946,Beverages,264,135,True,2024-05-07
ALERT_4429,STORE_011,SKU_Beverages_999,Cereals,264,148,True,2024-07-29
ALERT_4430,STORE_008,SKU_Snacks_749,Cereals,370,139,True,2024-10-31
ALERT_4431,STORE_060,SKU_Snacks_927,Beverages,81,134,False,2024-02-11
ALERT_4432,STORE_015,SKU_Beverages_388,Beverages,342,119,True,2024-09-27
ALERT_4433,STORE_029,SKU_Beverages_198,Snacks,280,147,True,2024-06-23
ALERT_4434,STORE_045,SKU_Cereals_575,Snacks,340,124,True,2024-11-30
ALERT_4435,STORE_007,SKU_Snacks_936,Cereals,317,135,True,2024-10-11
ALERT_4436,STORE_023,SKU_Snacks_376,Cereals,208,123,True,2024-12-18
ALERT_4437,STORE_098,SKU_Cereals_937,Snacks,419,122,True,2024-07-06
ALERT_4438,STORE_075,SKU_Snacks_340,Cereals,160,113,True,2024-11-19
ALERT_4439,STORE_093,SKU_Snacks_874,Snacks,173,120,True,2024-08-08
ALERT_4440,STORE_052,SKU_Beverages_604,Cereals,227,80,True,2024-08-11
ALERT_4441,STORE_019,SKU_Beverages_879,Beverages,289,101,True,2024-08-29
ALERT_4442,STORE_068,SKU_Cereals_369,Cereals,442,111,True,2024-07-21
ALERT_4443,STORE_087,SKU_Beverages_595,Cereals,342,91,True,2024-10-31
ALERT_4444,STORE_098,SKU_Beverages_669,Beverages,421,145,True,2024-08-20
ALERT_4445,STORE_065,SKU_Snacks_124,Beverages,486,109,True,2024-09-06
ALERT_4446,STORE_022,SKU_Snacks_746,Beverages,499,121,True,2024-10-09
ALERT_4447,STORE_051,SKU_Beverages_446,Beverages,354,127,True,2024-10-05
ALERT_4448,STORE_020,SKU_Snacks_203,Cereals,209,144,True,2024-12-12
ALERT_4449,STORE_050,SKU_Cereals_149,Cereals,192,80,True,2024-04-06
ALERT_4450,STORE_050,SKU_Cereals_848,Snacks,467,89,True,2024-07-17
ALERT_4451,STORE_006,SKU_Snacks_304,Beverages,208,128,True,2024-12-01
ALERT_4452,STORE_077,SKU_Cereals_762,Beverages,168,110,True,2024-09-07
ALERT_4453,STORE_036,SKU_Snacks_461,Snacks,329,88,True,2024-05-07
ALERT_4454,STORE_084,SKU_Snacks_918,Cereals,376,101,True,2024-05-26
ALERT_4455,STORE_089,SKU_Snacks_234,Beverages,387,131,True,2024-11-26
ALERT_4456,STORE_036,SKU_Snacks_424,Snacks,331,124,True,2024-07-15
ALERT_4457,STORE_075,SKU_Beverages_835,Beverages,217,99,True,2024-02-26
ALERT_4458,STORE_085,SKU_Cereals_399,Cereals,84,106,False,2024-05-26
ALERT_4459,STORE_023,SKU_Snacks_767,Beverages,94,124,False,2024-05-12
ALERT_4460,STORE_037,SKU_Cereals_682,Snacks,335,127,True,2024-06-05
ALERT_4461,STORE_042,SKU_Beverages_539,Cereals,268,87,True,2024-01-26
ALERT_4462,STORE_060,SKU_Snacks_369,Cereals,473,107,True,2024-03-19
ALERT_4463,STORE_082,SKU_Snacks_260,Cereals,442,131,True,2024-03-17
ALERT_4464,STORE_055,SKU_Beverages_689,Cereals,481,86,True,2024-03-16
ALERT_4465,STORE_016,SKU_Cereals_353,Cereals,177,96,True,2024-11-21
ALERT_4466,STORE_061,SKU_Beverages_820,Beverages,373,91,True,2024-08-03
ALERT_4467,STORE_097,SKU_Snacks_375,Snacks,109,147,False,2024-08-21
ALERT_4468,STORE_080,SKU_Snacks_683,Snacks,208,89,True,2024-09-26
ALERT_4469,STORE_096,SKU_Beverages_707,Beverages,74,147,False,2024-11-29
ALERT_4470,STORE_074,SKU_Beverages_348,Snacks,408,117,True,2024-11-04
ALERT_4471,STORE_059,SKU_Snacks_299,Beverages,156,86,True,2024-11-03
ALERT_4472,STORE_069,SKU_Snacks_343,Beverages,55,105,False,2024-04-27
ALERT_4473,STORE_042,SKU_Snacks_561,Beverages,242,93,True,2024-10-12
ALERT_4474,STORE_041,SKU_Cereals_307,Beverages,320,147,True,2024-08-16
ALERT_4475,STORE_086,SKU_Snacks_955,Snacks,209,110,True,2024-09-17
ALERT_4476,STORE_038,SKU_Snacks_804,Beverages,151,132,True,2024-12-03
ALERT_4477,STORE_056,SKU_Snacks_583,Beverages,308,124,True,2024-01-12
ALERT_4478,STORE_054,SKU_Snacks_252,Snacks,363,144,True,2024-08-08
ALERT_4479,STORE_064,SKU_Snacks_994,Snacks,181,88,True,2024-06-20
ALERT_4480,STORE_008,SKU_Snacks_592,Snacks,413,102,True,2024-03-03
ALERT_4481,STORE_031,SKU_Cereals_343,Cereals,422,148,True,2024-05-13
ALERT_4482,STORE_100,SKU_Snacks_502,Cereals,169,109,True,2024-12-20
ALERT_4483,STORE_034,SKU_Snacks_753,Cereals,240,85,True,2024-05-04
ALERT_4484,STORE_032,SKU_Cereals_391,Cereals,442,107,True,2024-06-09
ALERT_4485,STORE_004,SKU_Beverages_650,Snacks,323,138,True,2024-07-20
ALERT_4486,STORE_062,SKU_Snacks_272,Beverages,285,110,True,2024-04-26
ALERT_4487,STORE_093,SKU_Cereals_658,Beverages,227,112,True,2024-11-17
ALERT_4488,STORE_094,SKU_Beverages_338,Snacks,335,126,True,2024-07-30
ALERT_4489,STORE_028,SKU_Snacks_926,Beverages,354,84,True,2024-10-30
ALERT_4490,STORE_090,SKU_Snacks_107,Beverages,424,97,True,2024-08-05
ALERT_4491,STORE_084,SKU_Cereals_597,Beverages,264,129,True,2024-02-19
ALERT_4492,STORE_002,SKU_Snacks_516,Beverages,154,110,True,2024-01-11
ALERT_4493,STORE_016,SKU_Cereals_660,Cereals,260,125,True,2024-04-19
ALERT_4494,STORE_014,SKU_Snacks_106,Snacks,199,129,True,2024-02-20
ALERT_4495,STORE_052,SKU_Beverages_718,Cereals,346,125,True,2024-10-08
ALERT_4496,STORE_008,SKU_Beverages_320,Snacks,301,126,True,2024-05-10
ALERT_4497,STORE_095,SKU_Cereals_413,Cereals,468,125,True,2024-11-13
ALERT_4498,STORE_079,SKU_Cereals_685,Beverages,388,115,True,2024-02-08
ALERT_4499,STORE_015,SKU_Cereals_359,Snacks,135,138,False,2024-03-13
ALERT_4500,STORE_066,SKU_Snacks_230,Cereals,450,106,True,2024-01-21
ALERT_4501,STORE_035,SKU_Beverages_580,Snacks,498,95,True,2024-11-30
ALERT_4502,STORE_002,SKU_Snacks_347,Beverages,229,93,True,2024-06-15
ALERT_4503,STORE_017,SKU_Beverages_905,Beverages,163,114,True,2024-12-28
ALERT_4504,STORE_067,SKU_Cereals_319,Beverages,418,94,True,2024-09-07
ALERT_4505,STORE_024,SKU_Cereals_640,Cereals,142,129,True,2024-04-13
ALERT_4506,STORE_042,SKU_Beverages_900,Cereals,181,145,True,2024-06-04
ALERT_4507,STORE_079,SKU_Snacks_603,Snacks,350,140,True,2024-03-07
ALERT_4508,STORE_069,SKU_Cereals_569,Beverages,179,135,True,2024-07-27
ALERT_4509,STORE_099,SKU_Cereals_116,Beverages,460,116,True,2024-10-30
ALERT_4510,STORE_007,SKU_Beverages_522,Snacks,77,130,False,2024-11-09
ALERT_4511,STORE_045,SKU_Snacks_643,Beverages,161,144,True,2024-01-29
ALERT_4512,STORE_073,SKU_Beverages_823,Snacks,160,112,True,2024-01-07
ALERT_4513,STORE_041,SKU_Snacks_804,Beverages,257,124,True,2024-12-28
ALERT_4514,STORE_020,SKU_Beverages_710,Snacks,473,99,True,2024-03-20
ALERT_4515,STORE_085,SKU_Cereals_302,Cereals,425,98,True,2024-09-23
ALERT_4516,STORE_081,SKU_Cereals_632,Snacks,257,94,True,2024-01-10
ALERT_4517,STORE_015,SKU_Snacks_244,Snacks,309,145,True,2024-07-22
ALERT_4518,STORE_092,SKU_Cereals_426,Snacks,498,83,True,2024-06-11
ALERT_4519,STORE_033,SKU_Cereals_760,Snacks,348,136,True,2024-05-15
ALERT_4520,STORE_054,SKU_Cereals_111,Snacks,311,137,True,2024-01-26
ALERT_4521,STORE_034,SKU_Snacks_147,Beverages,50,100,False,2024-01-13
ALERT_4522,STORE_084,SKU_Snacks_134,Beverages,133,114,True,2024-01-01
ALERT_4523,STORE_045,SKU_Beverages_957,Beverages,365,81,True,2024-03-26
ALERT_4524,STORE_022,SKU_Cereals_487,Snacks,134,112,True,2024-08-03
ALERT_4525,STORE_006,SKU_Snacks_438,Beverages,467,130,True,2024-09-16
ALERT_4526,STORE_057,SKU_Beverages_416,Cereals,95,98,False,2024-08-11
ALERT_4527,STORE_026,SKU_Cereals_975,Cereals,277,150,True,2024-04-22
ALERT_4528,STORE_064,SKU_Snacks_580,Snacks,414,126,True,2024-03-14
ALERT_4529,STORE_080,SKU_Snacks_964,Beverages,255,92,True,2024-12-03
ALERT_4530,STORE_090,SKU_Snacks_463,Cereals,161,140,True,2024-11-23
ALERT_4531,STORE_072,SKU_Beverages_950,Cereals,243,88,True,2024-11-14
ALERT_4532,STORE_018,SKU_Beverages_106,Beverages,396,95,True,2024-12-13
ALERT_4533,STORE_072,SKU_Beverages_793,Snacks,80,114,False,2024-06-12
ALERT_4534,STORE_045,SKU_Beverages_453,Snacks,57,102,False,2024-10-10
ALERT_4535,STORE_086,SKU_Beverages_405,Snacks,492,123,True,2024-04-05
ALERT_4536,STORE_100,SKU_Cereals_814,Cereals,331,147,True,2024-05-26
ALERT_4537,STORE_072,SKU_Beverages_863,Snacks,147,120,True,2024-09-30
ALERT_4538,STORE_077,SKU_Snacks_888,Cereals,427,80,True,2024-12-07
ALERT_4539,STORE_064,SKU_Beverages_552,Beverages,62,144,False,2024-05-03
ALERT_4540,STORE_097,SKU_Snacks_638,Snacks,234,126,True,2024-08-29
ALERT_4541,STORE_019,SKU_Cereals_882,Beverages,259,84,True,2024-07-05
ALERT_4542,STORE_030,SKU_Cereals_927,Beverages,78,148,False,2024-03-16
ALERT_4543,STORE_065,SKU_Cereals_244,Beverages,351,99,True,2024-11-17
ALERT_4544,STORE_072,SKU_Snacks_828,Snacks,227,114,True,2024-06-26
ALERT_4545,STORE_016,SKU_Cereals_746,Beverages,485,102,True,2024-01-06
ALERT_4546,STORE_005,SKU_Beverages_881,Beverages,207,141,True,2024-10-05
ALERT_4547,STORE_034,SKU_Cereals_897,Snacks,241,135,True,2024-05-10
ALERT_4548,STORE_019,SKU_Cereals_273,Beverages,338,101,True,2024-03-31
ALERT_4549,STORE_100,SKU_Snacks_597,Beverages,316,120,True,2024-11-08
ALERT_4550,STORE_007,SKU_Cereals_499,Beverages,180,83,True,2024-03-07
ALERT_4551,STORE_061,SKU_Beverages_926,Beverages,295,88,True,2024-04-03
ALERT_4552,STORE_084,SKU_Snacks_692,Beverages,277,84,True,2024-02-18
ALERT_4553,STORE_080,SKU_Cereals_608,Snacks,218,120,True,2024-07-29
ALERT_4554,STORE_053,SKU_Snacks_270,Beverages,252,108,True,2024-11-30
ALERT_4555,STORE_020,SKU_Beverages_324,Cereals,304,135,True,2024-03-11
ALERT_4556,STORE_016,SKU_Beverages_305,Cereals,174,147,True,2024-01-09
ALERT_4557,STORE_063,SKU_Snacks_493,Snacks,268,99,True,2024-01-09
ALERT_4558,STORE_052,SKU_Snacks_783,Cereals,481,122,True,2024-05-20
ALERT_4559,STORE_071,SKU_Snacks_738,Snacks,261,98,True,2024-08-07
ALERT_4560,STORE_018,SKU_Beverages_267,Beverages,66,135,False,2024-05-09
ALERT_4561,STORE_049,SKU_Cereals_957,Beverages,304,140,True,2024-03-13
ALERT_4562,STORE_079,SKU_Snacks_838,Cereals,446,126,True,2024-01-24
ALERT_4563,STORE_014,SKU_Beverages_876,Snacks,352,110,True,2024-10-16
ALERT_4564,STORE_099,SKU_Beverages_963,Beverages,196,141,True,2024-12-21
ALERT_4565,STORE_054,SKU_Snacks_945,Beverages,120,131,False,2024-09-13
ALERT_4566,STORE_003,SKU_Beverages_757,Snacks,172,144,True,2024-07-28
ALERT_4567,STORE_073,SKU_Cereals_855,Beverages,85,87,False,2024-06-25
ALERT_4568,STORE_023,SKU_Beverages_392,Beverages,230,91,True,2024-01-24
ALERT_4569,STORE_072,SKU_Beverages_424,Cereals,242,93,True,2024-08-27
ALERT_4570,STORE_084,SKU_Snacks_243,Cereals,417,145,True,2024-12-17
ALERT_4571,STORE_003,SKU_Snacks_749,Beverages,185,108,True,2024-11-04
ALERT_4572,STORE_063,SKU_Beverages_858,Cereals,152,145,True,2024-12-15
ALERT_4573,STORE_035,SKU_Cereals_541,Cereals,58,118,False,2024-12-01
ALERT_4574,STORE_013,SKU_Cereals_795,Beverages,322,150,True,2024-08-22
ALERT_4575,STORE_041,SKU_Snacks_412,Snacks,218,110,True,2024-01-16
ALERT_4576,STORE_090,SKU_Cereals_874,Cereals,462,149,True,2024-06-19
ALERT_4577,STORE_031,SKU_Beverages_726,Beverages,180,146,True,2024-04-17
ALERT_4578,STORE_016,SKU_Cereals_171,Snacks,147,98,True,2024-05-24
ALERT_4579,STORE_063,SKU_Snacks_366,Snacks,461,89,True,2024-12-03
ALERT_4580,STORE_058,SKU_Snacks_551,Cereals,127,83,True,2024-09-14
ALERT_4581,STORE_003,SKU_Snacks_619,Beverages,61,103,False,2024-02-20
ALERT_4582,STORE_075,SKU_Beverages_220,Cereals,389,102,True,2024-04-13
ALERT_4583,STORE_062,SKU_Beverages_712,Beverages,114,100,True,2024-11-25
ALERT_4584,STORE_025,SKU_Snacks_761,Beverages,125,148,False,2024-01-02
ALERT_4585,STORE_005,SKU_Snacks_329,Snacks,455,119,True,2024-11-22
ALERT_4586,STORE_045,SKU_Beverages_621,Snacks,76,107,False,2024-04-06
ALERT_4587,STORE_033,SKU_Cereals_794,Beverages,334,128,True,2024-07-10
ALERT_4588,STORE_005,SKU_Snacks_414,Snacks,95,110,False,2024-12-11
ALERT_4589,STORE_061,SKU_Cereals_727,Cereals,313,100,True,2024-04-15
ALERT_4590,STORE_007,SKU_Beverages_726,Cereals,318,86,True,2024-09-20
ALERT_4591,STORE_032,SKU_Beverages_320,Cereals,236,84,True,2024-08-09
ALERT_4592,STORE_027,SKU_Snacks_538,Beverages,472,125,True,2024-09-01
ALERT_4593,STORE_018,SKU_Beverages_190,Cereals,298,150,True,2024-01-30
ALERT_4594,STORE_075,SKU_Beverages_930,Beverages,449,88,True,2024-10-09
ALERT_4595,STORE_072,SKU_Beverages_359,Snacks,202,123,True,2024-08-25
ALERT_4596,STORE_071,SKU_Snacks_539,Snacks,428,150,True,2024-01-19
ALERT_4597,STORE_076,SKU_Cereals_659,Cereals,458,129,True,2024-11-18
ALERT_4598,STORE_084,SKU_Cereals_560,Snacks,110,109,True,2024-06-30
ALERT_4599,STORE_100,SKU_Cereals_866,Snacks,250,146,True,2024-12-23
ALERT_4600,STORE_021,SKU_Cereals_874,Cereals,99,144,False,2024-03-21
ALERT_4601,STORE_030,SKU_Beverages_882,Cereals,467,123,True,2024-06-08
ALERT_4602,STORE_057,SKU_Cereals_466,Cereals,153,108,True,2024-03-29
ALERT_4603,STORE_065,SKU_Cereals_723,Beverages,100,137,False,2024-03-05
ALERT_4604,STORE_024,SKU_Snacks_298,Cereals,131,118,True,2024-12-30
ALERT_4605,STORE_040,SKU_Snacks_142,Beverages,402,145,True,2024-12-01
ALERT_4606,STORE_028,SKU_Snacks_514,Cereals,319,91,True,2024-06-01
ALERT_4607,STORE_005,SKU_Beverages_588,Beverages,303,131,True,2024-01-14
ALERT_4608,STORE_015,SKU_Snacks_194,Beverages,159,81,True,2024-03-14
ALERT_4609,STORE_090,SKU_Snacks_886,Beverages,206,122,True,2024-10-02
ALERT_4610,STORE_042,SKU_Cereals_613,Beverages,493,132,True,2024-09-20
ALERT_4611,STORE_030,SKU_Beverages_783,Beverages,462,140,True,2024-09-05
ALERT_4612,STORE_005,SKU_Snacks_133,Snacks,223,96,True,2024-05-22
ALERT_4613,STORE_079,SKU_Snacks_918,Snacks,249,100,True,2024-04-22
ALERT_4614,STORE_034,SKU_Cereals_203,Beverages,92,98,False,2024-04-15
ALERT_4615,STORE_028,SKU_Cereals_598,Snacks,277,110,True,2024-03-30
ALERT_4616,STORE_009,SKU_Beverages_951,Cereals,436,111,True,2024-11-29
ALERT_4617,STORE_082,SKU_Beverages_451,Snacks,496,84,True,2024-03-29
ALERT_4618,STORE_027,SKU_Cereals_468,Cereals,392,143,True,2024-05-23
ALERT_4619,STORE_041,SKU_Snacks_788,Cereals,281,133,True,2024-04-22
ALERT_4620,STORE_001,SKU_Snacks_772,Cereals,417,146,True,2024-07-14
ALERT_4621,STORE_017,SKU_Beverages_920,Cereals,471,147,True,2024-07-31
ALERT_4622,STORE_037,SKU_Cereals_149,Cereals,98,122,False,2024-10-13
ALERT_4623,STORE_052,SKU_Cereals_105,Beverages,113,125,False,2024-08-24
ALERT_4624,STORE_070,SKU_Cereals_640,Beverages,156,93,True,2024-03-14
ALERT_4625,STORE_081,SKU_Snacks_433,Snacks,238,145,True,2024-07-02
ALERT_4626,STORE_083,SKU_Beverages_615,Beverages,303,112,True,2024-05-22
ALERT_4627,STORE_088,SKU_Beverages_548,Cereals,453,117,True,2024-04-30
ALERT_4628,STORE_092,SKU_Snacks_462,Cereals,417,105,True,2024-08-16
ALERT_4629,STORE_035,SKU_Beverages_489,Snacks,227,142,True,2024-02-08
ALERT_4630,STORE_039,SKU_Cereals_142,Cereals,319,107,True,2024-05-14
ALERT_4631,STORE_100,SKU_Beverages_589,Snacks,381,150,True,2024-01-15
ALERT_4632,STORE_020,SKU_Snacks_526,Beverages,86,92,False,2024-03-24
ALERT_4633,STORE_044,SKU_Beverages_881,Cereals,375,140,True,2024-01-29
ALERT_4634,STORE_056,SKU_Cereals_179,Snacks,331,120,True,2024-10-13
ALERT_4635,STORE_036,SKU_Snacks_576,Cereals,205,84,True,2024-08-12
ALERT_4636,STORE_005,SKU_Cereals_834,Cereals,121,142,False,2024-03-16
ALERT_4637,STORE_037,SKU_Beverages_187,Snacks,276,91,True,2024-01-29
ALERT_4638,STORE_048,SKU_Beverages_891,Beverages,126,99,True,2024-05-23
ALERT_4639,STORE_022,SKU_Cereals_216,Beverages,270,140,True,2024-07-26
ALERT_4640,STORE_060,SKU_Beverages_483,Cereals,450,93,True,2024-09-30
ALERT_4641,STORE_017,SKU_Cereals_558,Beverages,238,119,True,2024-02-26
ALERT_4642,STORE_099,SKU_Cereals_422,Snacks,191,101,True,2024-06-28
ALERT_4643,STORE_006,SKU_Beverages_246,Snacks,328,131,True,2024-08-28
ALERT_4644,STORE_015,SKU_Beverages_783,Cereals,426,132,True,2024-07-28
ALERT_4645,STORE_100,SKU_Snacks_470,Cereals,375,149,True,2024-07-08
ALERT_4646,STORE_072,SKU_Snacks_417,Snacks,116,137,False,2024-08-11
ALERT_4647,STORE_070,SKU_Cereals_362,Beverages,252,118,True,2024-04-06
ALERT_4648,STORE_030,SKU_Cereals_299,Snacks,304,127,True,2024-03-18
ALERT_4649,STORE_014,SKU_Beverages_314,Snacks,182,96,True,2024-02-18
ALERT_4650,STORE_033,SKU_Cereals_341,Beverages,433,98,True,2024-12-04
ALERT_4651,STORE_052,SKU_Beverages_972,Snacks,158,103,True,2024-07-31
ALERT_4652,STORE_083,SKU_Beverages_524,Beverages,272,81,True,2024-09-13
ALERT_4653,STORE_088,SKU_Beverages_708,Beverages,71,132,False,2024-04-22
ALERT_4654,STORE_017,SKU_Cereals_917,Cereals,485,120,True,2024-09-09
ALERT_4655,STORE_094,SKU_Snacks_996,Snacks,229,114,True,2024-09-19
ALERT_4656,STORE_098,SKU_Snacks_387,Beverages,386,133,True,2024-05-14
ALERT_4657,STORE_080,SKU_Cereals_639,Cereals,385,146,True,2024-03-19
ALERT_4658,STORE_044,SKU_Snacks_936,Cereals,389,82,True,2024-04-23
ALERT_4659,STORE_041,SKU_Cereals_903,Snacks,316,99,True,2024-06-05
ALERT_4660,STORE_050,SKU_Cereals_895,Beverages,400,134,True,2024-12-26
ALERT_4661,STORE_026,SKU_Beverages_955,Cereals,472,125,True,2024-03-21
ALERT_4662,STORE_049,SKU_Cereals_766,Beverages,188,134,True,2024-02-21
ALERT_4663,STORE_074,SKU_Beverages_690,Snacks,56,146,False,2024-05-20
ALERT_4664,STORE_055,SKU_Snacks_327,Cereals,212,93,True,2024-11-21
ALERT_4665,STORE_068,SKU_Snacks_867,Cereals,57,113,False,2024-05-04
ALERT_4666,STORE_068,SKU_Snacks_282,Cereals,298,105,True,2024-11-17
ALERT_4667,STORE_024,SKU_Snacks_374,Snacks,81,120,False,2024-02-23
ALERT_4668,STORE_002,SKU_Beverages_989,Snacks,290,110,True,2024-11-17
ALERT_4669,STORE_011,SKU_Cereals_535,Beverages,145,113,True,2024-01-16
